CÓDIGO DE LA INSTITUCIÓN;IES PADRE;INSTITUCIÓN DE EDUCACIÓN SUPERIOR (IES);PRINCIPAL O SECCIONAL;ID SECTOR IES;SECTOR IES;IES ACREDITADA;ID CARACTER;CARACTER IES;CÓDIGO DEL DEPARTAMENTO (IES);DEPARTAMENTO DE DOMICILIO DE LA IES;CÓDIGO DEL MUNICIPIO (IES);MUNICIPIO DE DOMICILIO DE LA IES;CÓDIGO SNIES DEL PROGRAMA;PROGRAMA ACADÉMICO;PROGRAMA ACREDITADO;ID NIVEL ACADÉMICO;NIVEL ACADÉMICO;ID NIVEL DE FORMACIÓN;NIVEL DE FORMACIÓN;ID METODOLOGÍA;METODOLOGÍA;ID ÁREA DE CONOCIMIENTO;ÁREA DE CONOCIMIENTO;ID NÚCLEO;NÚCLEO BÁSICO DEL CONOCIMIENTO (NBC);ID CINE CAMPO AMPLIO;DESC CINE CAMPO AMPLIO;ID CINE CAMPO ESPECIFICO;DESC CINE CAMPO ESPECIFICO;ID CINE CODIGO DETALLADO;DESC CINE CODIGO DETALLADO;CÓDIGO DEL DEPARTAMENTO (PROGRAMA);DEPARTAMENTO DE OFERTA DEL PROGRAMA;CÓDIGO DEL MUNICIPIO (PROGRAMA);MUNICIPIO DE OFERTA DEL PROGRAMA;ID SEXO;SEXO;AÑO;SEMESTRE;GRADUADOS
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;52129;INGENIERIA ELECTRONICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;829;INGENIERIA ELECTRONICA, TELECOMUNICACIONES Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2015;1;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;2114;TECNOLOGIA EN ELECTROMECANICA;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;833;OTRAS INGENIERIAS;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2015;1;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53798;MAESTRIA EN GESTION ENERGETICA INDUSTRIAL;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;833;OTRAS INGENIERIAS;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2015;2;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;17719;TECNOLOGIA EN ANALISIS DE COSTOS Y PRESUPUESTOS;;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA TRADICIONAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2014;2;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;52130;INGENIERIA ELECTROMECANICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;831;INGENIERIA MECANICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2014;2;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;2114;TECNOLOGIA EN ELECTROMECANICA;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;833;OTRAS INGENIERIAS;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2014;1;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;11085;TECNOLOGIA EN ELECTRONICA;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;829;INGENIERIA ELECTRONICA, TELECOMUNICACIONES Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2014;2;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53892;MAESTRIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;833;OTRAS INGENIERIAS;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2014;2;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;55072;ADMINISTRACION TECNOLOGICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2015;1;5
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;17720;TECNOLOGIA EN INFORMATICA MUSICAL;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;2;BELLAS ARTES;28;MUSICA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2015;2;3
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53798;MAESTRIA EN GESTION ENERGETICA INDUSTRIAL;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;833;OTRAS INGENIERIAS;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2014;1;3
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;11111;ESPECIALIZACION EN GESTION ENERGETICA INDUSTRIAL;;2;POSGRADO;8;ESPECIALIZACION TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2015;1;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;101977;MAESTRIA EN GESTION DE LA INNOVACION TECNOLOGICA, COOPERACION Y DESARROLLO REGIONAL;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2015;2;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;2114;TECNOLOGIA EN ELECTROMECANICA;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;833;OTRAS INGENIERIAS;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2015;2;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;53798;MAESTRIA EN GESTION ENERGETICA INDUSTRIAL;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;833;OTRAS INGENIERIAS;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2015;1;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;101804;MAESTRIA EN ESTUDIOS DE CIENCIA, TECNOLOGIA, SOCIEDAD E INNOVACION;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;-5;SIN CLASIFICAR;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;1;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;101804;MAESTRIA EN ESTUDIOS DE CIENCIA, TECNOLOGIA, SOCIEDAD E INNOVACION;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;-5;SIN CLASIFICAR;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;1;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;101804;MAESTRIA EN ESTUDIOS DE CIENCIA, TECNOLOGIA, SOCIEDAD E INNOVACION;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;5;CIENCIAS SOCIALES Y HUMANAS;-5;SIN CLASIFICAR;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;2;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;101977;MAESTRIA EN GESTION DE LA INNOVACION TECNOLOGICA, COOPERACION Y DESARROLLO REGIONAL;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;1;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;101977;MAESTRIA EN GESTION DE LA INNOVACION TECNOLOGICA, COOPERACION Y DESARROLLO REGIONAL;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;2;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;101977;MAESTRIA EN GESTION DE LA INNOVACION TECNOLOGICA, COOPERACION Y DESARROLLO REGIONAL;;2;POSGRADO;2;MAESTRIA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;1;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;11085;TECNOLOGIA EN ELECTRONICA;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;829;INGENIERIA ELECTRONICA, TELECOMUNICACIONES Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;2;30
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;11085;TECNOLOGIA EN ELECTRONICA;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;829;INGENIERIA ELECTRONICA, TELECOMUNICACIONES Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;1;19
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;11085;TECNOLOGIA EN ELECTRONICA;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;829;INGENIERIA ELECTRONICA, TELECOMUNICACIONES Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;2;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;15600;TECNOLOGIA EN GESTION ADMINISTRATIVA;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;1;131
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;15600;TECNOLOGIA EN GESTION ADMINISTRATIVA;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;1;53
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;15600;TECNOLOGIA EN GESTION ADMINISTRATIVA;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;2;81
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;15600;TECNOLOGIA EN GESTION ADMINISTRATIVA;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;69;ADMINISTRACION;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;2;184
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;17719;TECNOLOGIA EN ANALISIS DE COSTOS Y PRESUPUESTOS;;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA TRADICIONAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;1;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;17719;TECNOLOGIA EN ANALISIS DE COSTOS Y PRESUPUESTOS;;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA TRADICIONAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;1;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;17719;TECNOLOGIA EN ANALISIS DE COSTOS Y PRESUPUESTOS;;1;PREGRADO;5;TECNOLOGICA;2;DISTANCIA TRADICIONAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;2;1
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;17720;TECNOLOGIA EN INFORMATICA MUSICAL;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;2;BELLAS ARTES;28;MUSICA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;1;10
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;17720;TECNOLOGIA EN INFORMATICA MUSICAL;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;2;BELLAS ARTES;28;MUSICA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;2;9
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;17720;TECNOLOGIA EN INFORMATICA MUSICAL;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;2;BELLAS ARTES;28;MUSICA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;1;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;17720;TECNOLOGIA EN INFORMATICA MUSICAL;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;2;BELLAS ARTES;28;MUSICA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;2;3
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;2114;TECNOLOGIA EN ELECTROMECANICA;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;833;OTRAS INGENIERIAS;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;2;37
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;2114;TECNOLOGIA EN ELECTROMECANICA;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;833;OTRAS INGENIERIAS;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;1;34
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;4750;TECNOLOGIA EN ANALISIS DE COSTOS Y PRESUPUESTOS;;1;PREGRADO;5;TECNOLOGICA;1;PRESENCIAL;6;ECONOMIA, ADMINISTRACION, CONTADURIA Y AFINES;612;CONTADURIA PUBLICA;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;2;2
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;52129;INGENIERIA ELECTRONICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;829;INGENIERIA ELECTRONICA, TELECOMUNICACIONES Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;2;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;52129;INGENIERIA ELECTRONICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;829;INGENIERIA ELECTRONICA, TELECOMUNICACIONES Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;2;20
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;52129;INGENIERIA ELECTRONICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;829;INGENIERIA ELECTRONICA, TELECOMUNICACIONES Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;1;6
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;52130;INGENIERIA ELECTROMECONICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;831;INGENIERIA MECANICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;2;34
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;52130;INGENIERIA ELECTROMECONICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;831;INGENIERIA MECANICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;1;26
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;52130;INGENIERIA ELECTROMECONICA;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;831;INGENIERIA MECANICA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;2;4
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;52131;INGENIERIA DE PRODUCCION;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;830;INGENIERIA INDUSTRIAL Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;2;27
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;52131;INGENIERIA DE PRODUCCION;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;830;INGENIERIA INDUSTRIAL Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;2;29
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;52131;INGENIERIA DE PRODUCCION;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;830;INGENIERIA INDUSTRIAL Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;1;HOMBRE;2016;1;32
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;52131;INGENIERIA DE PRODUCCION;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;830;INGENIERIA INDUSTRIAL Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;1;24
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLÍN;52204;INGENIERIA FINANCIERA Y DE NEGOCIOS;;1;PREGRADO;6;UNIVERSITARIA;1;PRESENCIAL;8;INGENIERIA, ARQUITECTURA, URBANISMO Y AFINES;821;INGENIERIA ADMINISTRATIVA Y AFINES;;;;;;;5;ANTIOQUIA;5001;MEDELLÍN;2;MUJER;2016;2;43
